 Company ,Model Name,Variant,Price,Launch year,Car type,Engine,Mileage,Range,Transmission type,Fuel type,Battery capacity,Top speed,Airbags count,"ABS, EBD",ADAS features,NCAP rating,Parking sensors/camera,Infotainment system,Touchscreen size,Sunroof,AC type,Seat material,Connectivity,Ex-showroom price,Car images,Charging Time DC,Charging Time AC,Electric Motor Power,Seating capacity,Engine (cc),Turbo,Horsepower (est.),Warranty,Headlight,Power,Torque,Fuel Tank Capacity
Citroen,C3X,Live,Dec-15,Upcoming,Sedan,1.2L Turbo,18,—,Manual/Automatic,Petrol,—,160,6,Yes,No,0★,Cam+Sensor,Premium,"10.2""",No,Auto,Fabric,AA/CarPlay,12-15 Lakh,Pending,—,—,—,5,1199,Yes,110,"2 Years / 40,000 km",LED,110 PS,190 Nm,45 L
Citroen,C3X,Feel,Dec-15,Upcoming,Sedan,1.2L Turbo,18,—,Manual/Automatic,Petrol,—,160,6,Yes,No,0★,Cam+Sensor,Premium,"10.2""",No,Auto,Fabric,AA/CarPlay,12-15 Lakh,Pending,—,—,—,5,1199,Yes,110,"2 Years / 40,000 km",LED,110 PS,190 Nm,45 L
Citroen,C3X,Feel (O),Dec-15,Upcoming,Sedan,1.2L Turbo,18,—,Manual/Automatic,Petrol,—,160,6,Yes,No,0★,Cam+Sensor,Premium,"10.2""",No,Auto,Fabric,AA/CarPlay,12-15 Lakh,Pending,—,—,—,5,1199,Yes,110,"2 Years / 40,000 km",LED,110 PS,190 Nm,45 L
Citroen,C3X,Shine,Dec-15,Upcoming,Sedan,1.2L Turbo,18,—,Manual/Automatic,Petrol,—,160,6,Yes,No,0★,Cam+Sensor,Premium,"10.2""",No,Auto,Fabric,AA/CarPlay,12-15 Lakh,Pending,—,—,—,5,1199,Yes,110,"2 Years / 40,000 km",LED,110 PS,190 Nm,45 L
Citroen,C3,Facelift,06-Oct,Upcoming 2026,Hatchback,1.2L Petrol,19.3,—,Manual,Petrol,—,140,6,Yes,No,0★,Cam+Sensor,Premium,"10.2""",No,Manual,Fabric,AA/CarPlay,6-10 Lakh,Pending,—,—,—,5,1199,No,82,"2 Years / 40,000 km",Halogen,82 PS,115 Nm,30 L
Citroen,Aircross,Facelift,10.25-14.5,Upcoming 2026,SUV,1.2L Turbo,18.5,—,Manual/Automatic,Petrol,—,160,6,Yes,Yes,0★,Cam+Sensor,Premium,"10.2""",Panoramic,Auto,Leatherette,AA/CarPlay,10.25-14.5 Lakh,Pending,—,—,—,5,1199,Yes,110,"2 Years / 40,000 km",LED,110 PS,190 Nm,45 L
Citroen,eC3,Facelift,Nov-14,Upcoming 2026,Hatchback,Electric,—,320,Automatic,Electric,29.2 kWh,107,6,Yes,No,0★,Cam+Sensor,Premium,"10.2""",No,Auto,Fabric,AA/CarPlay,11-14 Lakh,Pending,~57 mins,~10.5 h,57 PS,5,—,No,57,"3 Years / 1,25,000 km",Halogen,57 PS,143 Nm,EV
Citroen,Basalt,EV,14-17,2025,SUV Coupe,Electric,—,450,Automatic,Electric,35 kWh,150,6,Yes,No,4★,Cam+Sensor,Premium,"10.2""",No,Auto,Leatherette,AA/CarPlay,14-17 Lakh,Pending,~45 mins,~6 h,100 PS,5,—,No,100,8 Years / 1.6 Lakh km,LED,100 PS,200 Nm,EV
Citroen,C5 Aircross,Facelift,40-45,Upcoming 2026,Premium SUV,1.2L Turbo Hybrid,—,—,Automatic,Hybrid,—,195,6,Yes,Yes,4★,360° Cam,Premium,"10""",Panoramic,Auto,Leather,AA/CarPlay,40-45 Lakh,Pending,—,—,—,5,1199,Yes,147,"3 Years / 1,00,000 km",LED,147 bhp,400 Nm,52 L
Citroen,eC3 Aircross,Plus 44,15,2024,SUV,Electric,—,300,Automatic,Electric,44 kWh,145,6,Yes,No,Pending,Cam+Sensor,Premium,"10.25""",No,Auto,Fabric,AA/CarPlay,15.0 Lakh,Pending,~26 mins,~4.1 h,113 PS,5,—,No,113,"3 Years / 1,25,000 km",LED,113 PS,125 Nm,EV
Citroen,eC3 Aircross,Max 54,17,2024,SUV,Electric,—,400,Automatic,Electric,54 kWh,145,6,Yes,No,Pending,Cam+Sensor,Premium,"10.25""",No,Auto,Leatherette,AA/CarPlay,17.0 Lakh,Pending,~26 mins,~4.1 h,113 PS,5,—,No,113,"3 Years / 1,25,000 km",LED,113 PS,125 Nm,EV
Citroen,ëlo Concept,Base,10,Upcoming 2026,SUV,Electric,—,350,Automatic,Electric,50 kWh,—,6,Yes,Yes,Pending,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,10.00 Lakh,Pending,—,—,100 bhp,5,—,No,100,"3 Years / 1,25,000 km",LED,100 bhp,—,EV
Citroen,ëlo Concept,Standard,10,Upcoming 2026,SUV,Electric,—,350,Automatic,Electric,50 kWh,—,6,Yes,Yes,Pending,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,10.00 Lakh,Pending,—,—,100 bhp,5,—,No,100,"3 Years / 1,25,000 km",LED,100 bhp,—,EV
Citroen,ëlo Concept,Top,15,Upcoming 2026,SUV,Electric,—,350,Automatic,Electric,50 kWh,—,6,Yes,Yes,Pending,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,15.00 Lakh,Pending,—,—,100 bhp,5,—,No,100,"3 Years / 1,25,000 km",LED,100 bhp,—,EV
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,Comet EV,Executive,6.99,2023,Hatchback,Electric,—,230,Automatic,Electric,17.3 kWh,100,2,Yes,No,—,Cam+Sensor,Premium,"10.25""",No,Auto,Fabric,AA/CarPlay,6.99 Lakh,Pending,—,—,42 PS,4,—,No,42,"3 Years / 1,00,000 km",Halogen,42 PS,110 Nm,EV
MG,Comet EV,Excite,6.99,2023,Hatchback,Electric,—,230,Automatic,Electric,17.3 kWh,100,2,Yes,No,—,Cam+Sensor,Premium,"10.25""",No,Auto,Fabric,AA/CarPlay,6.99 Lakh,Pending,—,—,42 PS,4,—,No,42,"3 Years / 1,00,000 km",Halogen,42 PS,110 Nm,EV
MG,Comet EV,Exclusive,6.99,2023,Hatchback,Electric,—,230,Automatic,Electric,17.3 kWh,100,2,Yes,No,—,Cam+Sensor,Premium,"10.25""",No,Auto,Fabric,AA/CarPlay,6.99 Lakh,Pending,—,—,42 PS,4,—,No,42,"3 Years / 1,00,000 km",Halogen,42 PS,110 Nm,EV
MG,Astor,Sprint,9.79,2021,SUV,1.5L Petrol,15,—,Manual/Automatic,Petrol,—,160,6,Yes,Yes,—,360° Cam,Premium,"10.1""",Panoramic,Auto,Leatherette,AA/CarPlay,9.79 Lakh,Pending,—,—,—,5,1498,No,110,"3 Years / 1,00,000 km",LED,110 PS,144 Nm,48 L
MG,Astor,Shine,9.79,2021,SUV,1.5L Petrol,15,—,Manual/Automatic,Petrol,—,160,6,Yes,Yes,—,360° Cam,Premium,"10.1""",Panoramic,Auto,Leatherette,AA/CarPlay,9.79 Lakh,Pending,—,—,—,5,1498,No,110,"3 Years / 1,00,000 km",LED,110 PS,144 Nm,48 L
MG,Astor,Select,9.79,2021,SUV,1.5L Petrol,15,—,Manual/Automatic,Petrol,—,160,6,Yes,Yes,—,360° Cam,Premium,"10.1""",Panoramic,Auto,Leatherette,AA/CarPlay,9.79 Lakh,Pending,—,—,—,5,1498,No,110,"3 Years / 1,00,000 km",LED,110 PS,144 Nm,48 L
MG,Astor,Sharp Pro,9.79,2021,SUV,1.5L Petrol,15,—,Manual/Automatic,Petrol,—,160,6,Yes,Yes,—,360° Cam,Premium,"10.1""",Panoramic,Auto,Leatherette,AA/CarPlay,9.79 Lakh,Pending,—,—,—,5,1498,No,110,"3 Years / 1,00,000 km",LED,110 PS,144 Nm,48 L
MG,Astor,Savvy Pro,9.79,2021,SUV,1.5L Petrol,15,—,Manual/Automatic,Petrol,—,160,6,Yes,Yes,—,360° Cam,Premium,"10.1""",Panoramic,Auto,Leatherette,AA/CarPlay,9.79 Lakh,Pending,—,—,—,5,1498,No,110,"3 Years / 1,00,000 km",LED,110 PS,144 Nm,48 L
MG,Windsor EV,Excite,14,2024,SUV,Electric,—,332,Automatic,Electric,38 kWh,140,6,Yes,No,—,360° Cam,Premium,"15.6""",Panoramic,Auto,Leatherette,AA/CarPlay,14.00 Lakh,Pending,—,—,136 PS,5,—,No,136,"3 Years / 1,00,000 km",LED,136 PS,200 Nm,EV
MG,Windsor EV,Exclusive,14,2024,SUV,Electric,—,332,Automatic,Electric,38 kWh,140,6,Yes,No,—,360° Cam,Premium,"15.6""",Panoramic,Auto,Leatherette,AA/CarPlay,14.00 Lakh,Pending,—,—,136 PS,5,—,No,136,"3 Years / 1,00,000 km",LED,136 PS,200 Nm,EV
MG,Windsor EV,Essence,14,2024,SUV,Electric,—,332,Automatic,Electric,38 kWh,140,6,Yes,No,—,360° Cam,Premium,"15.6""",Panoramic,Auto,Leatherette,AA/CarPlay,14.00 Lakh,Pending,—,—,136 PS,5,—,No,136,"3 Years / 1,00,000 km",LED,136 PS,200 Nm,EV
MG,Hector,Style,11.99,2019,SUV,1.5L Turbo Petrol,13.3,—,Manual/Automatic,Petrol,—,190,6,Yes,Yes,—,360° Cam,Premium,"14""",Panoramic,Auto,Leatherette,AA/CarPlay,11.99 Lakh,Pending,—,—,—,5,1451,Yes,143,"3 Years / 1,00,000 km",LED,143 PS,250 Nm,60 L
MG,Hector,Select Pro,11.99,2019,SUV,1.5L Turbo Petrol,13.3,—,Manual/Automatic,Petrol,—,190,6,Yes,Yes,—,360° Cam,Premium,"14""",Panoramic,Auto,Leatherette,AA/CarPlay,11.99 Lakh,Pending,—,—,—,5,1451,Yes,143,"3 Years / 1,00,000 km",LED,143 PS,250 Nm,60 L
MG,Hector,Smart Pro,11.99,2019,SUV,1.5L Turbo Petrol,13.3,—,Manual/Automatic,Petrol,—,190,6,Yes,Yes,—,360° Cam,Premium,"14""",Panoramic,Auto,Leatherette,AA/CarPlay,11.99 Lakh,Pending,—,—,—,5,1451,Yes,143,"3 Years / 1,00,000 km",LED,143 PS,250 Nm,60 L
MG,Hector,Sharp Pro,11.99,2019,SUV,1.5L Turbo Petrol,13.3,—,Manual/Automatic,Petrol,—,190,6,Yes,Yes,—,360° Cam,Premium,"14""",Panoramic,Auto,Leatherette,AA/CarPlay,11.99 Lakh,Pending,—,—,—,5,1451,Yes,143,"3 Years / 1,00,000 km",LED,143 PS,250 Nm,60 L
MG,Hector,Savvy Pro,11.99,2019,SUV,1.5L Turbo Petrol,13.3,—,Manual/Automatic,Petrol,—,190,6,Yes,Yes,—,360° Cam,Premium,"14""",Panoramic,Auto,Leatherette,AA/CarPlay,11.99 Lakh,Pending,—,—,—,5,1451,Yes,143,"3 Years / 1,00,000 km",LED,143 PS,250 Nm,60 L
MG,Hector Plus,Style,17.29,2020,SUV,2.0L Diesel,14.03,—,Manual,Diesel,—,190,6,Yes,Yes,—,360° Cam,Premium,"14""",Panoramic,Auto,Leatherette,AA/CarPlay,17.29 Lakh,Pending,—,—,—,6,1956,Yes,170,"3 Years / 1,00,000 km",LED,170 PS,350 Nm,60 L
MG,Hector Plus,Smart,17.29,2020,SUV,2.0L Diesel,14.03,—,Manual,Diesel,—,190,6,Yes,Yes,—,360° Cam,Premium,"14""",Panoramic,Auto,Leatherette,AA/CarPlay,17.29 Lakh,Pending,—,—,—,6,1956,Yes,170,"3 Years / 1,00,000 km",LED,170 PS,350 Nm,60 L
MG,Hector Plus,Sharp,17.29,2020,SUV,2.0L Diesel,14.03,—,Manual,Diesel,—,190,6,Yes,Yes,—,360° Cam,Premium,"14""",Panoramic,Auto,Leatherette,AA/CarPlay,17.29 Lakh,Pending,—,—,—,6,1956,Yes,170,"3 Years / 1,00,000 km",LED,170 PS,350 Nm,60 L
MG,Hector Plus,Savvy,17.29,2020,SUV,2.0L Diesel,14.03,—,Manual,Diesel,—,190,6,Yes,Yes,—,360° Cam,Premium,"14""",Panoramic,Auto,Leatherette,AA/CarPlay,17.29 Lakh,Pending,—,—,—,6,1956,Yes,170,"3 Years / 1,00,000 km",LED,170 PS,350 Nm,60 L
MG,ZS EV,Excite,17.99,2020,SUV,Electric,—,461,Automatic,Electric,50.3 kWh,140,6,Yes,Yes,—,360° Cam,Premium,"10.1""",Panoramic,Auto,Leatherette,AA/CarPlay,17.99 Lakh,Pending,—,—,176 PS,5,—,No,176,"3 Years / 1,00,000 km",LED,176 PS,280 Nm,EV
MG,ZS EV,Exclusive,17.99,2020,SUV,Electric,—,461,Automatic,Electric,50.3 kWh,140,6,Yes,Yes,—,360° Cam,Premium,"10.1""",Panoramic,Auto,Leatherette,AA/CarPlay,17.99 Lakh,Pending,—,—,176 PS,5,—,No,176,"3 Years / 1,00,000 km",LED,176 PS,280 Nm,EV
MG,ZS EV,Essence,17.99,2020,SUV,Electric,—,461,Automatic,Electric,50.3 kWh,140,6,Yes,Yes,—,360° Cam,Premium,"10.1""",Panoramic,Auto,Leatherette,AA/CarPlay,17.99 Lakh,Pending,—,—,176 PS,5,—,No,176,"3 Years / 1,00,000 km",LED,176 PS,280 Nm,EV
MG,Gloster,Sharp,38.33,2020,SUV,2.0L Twin-Turbo Diesel,12,—,Automatic,Diesel,—,200,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leather,AA/CarPlay,38.33 Lakh,Pending,—,—,—,7,1996,Yes,215,"3 Years / 1,00,000 km",LED,215 PS,478.5 Nm,75 L
MG,Gloster,Savvy,38.33,2020,SUV,2.0L Twin-Turbo Diesel,12,—,Automatic,Diesel,—,200,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leather,AA/CarPlay,38.33 Lakh,Pending,—,—,—,7,1996,Yes,215,"3 Years / 1,00,000 km",LED,215 PS,478.5 Nm,75 L
MG,M9,Standard,69.9,2024,MPV,Electric,—,548,Automatic,Electric,90 kWh,180,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leather,AA/CarPlay,69.90 Lakh,Pending,—,—,245 PS,7,—,No,245,"3 Years / 1,00,000 km",LED,245 PS,350 Nm,EV
MG,Cyberster,Standard,75,2024,Convertible,Electric,—,580,Automatic,Electric,77 kWh,200,6,Yes,Yes,—,360° Cam,Premium,"10.25""",No,Auto,Leather,AA/CarPlay,75.00 Lakh,Pending,—,—,503 PS,2,—,No,503,"3 Years / 1,00,000 km",LED,503 PS,725 Nm,EV
MG,Majestor,Sharp,40,Upcoming 2026,SUV,2.0L Twin-Turbo Diesel,—,—,Automatic,Diesel,—,200,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leather,AA/CarPlay,40.00 Lakh,Pending,—,—,—,7,1996,Yes,215,"3 Years / 1,00,000 km",LED,215 PS,478.5 Nm,75 L
MG,Majestor,Savvy,40,Upcoming 2026,SUV,2.0L Twin-Turbo Diesel,—,—,Automatic,Diesel,—,200,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leather,AA/CarPlay,40.00 Lakh,Pending,—,—,—,7,1996,Yes,215,"3 Years / 1,00,000 km",LED,215 PS,478.5 Nm,75 L
MG,IM6,Expected,60,Upcoming 2026,SUV,Electric,—,500-600,Automatic,Electric,—,200,6,Yes,Yes,—,360° Cam,Premium,"15.6""",Panoramic,Auto,Leather,AA/CarPlay,60.00 Lakh,Pending,—,—,—,5,—,No,—,"3 Years / 1,00,000 km",LED,—,—,EV
MG,IM5,Expected,50,Upcoming 2028,Sedan,Electric,—,500-600,Automatic,Electric,—,200,6,Yes,Yes,—,360° Cam,Premium,"15.6""",Panoramic,Auto,Leather,AA/CarPlay,50.00 Lakh,Pending,—,—,—,5,—,No,—,"3 Years / 1,00,000 km",LED,—,—,EV
MG,Astor,Facelift,11,Upcoming 2026,SUV,1.5L Petrol,15,—,Manual/Automatic,Petrol,—,160,6,Yes,Yes,—,360° Cam,Premium,"10.1""",Panoramic,Auto,Leatherette,AA/CarPlay,11.00 Lakh,Pending,—,—,—,5,1498,No,110,"3 Years / 1,00,000 km",LED,110 PS,144 Nm,48 L
MG,Gloster,Facelift,35,Upcoming 2026,SUV,2.0L Diesel,12,—,Automatic,Diesel,—,200,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leather,AA/CarPlay,35.00 Lakh,Pending,—,—,—,7,1996,Yes,215,"3 Years / 1,00,000 km",LED,215 PS,478.5 Nm,75 L
MG,4 EV,Standard,30,Upcoming 2026,Hatchback,Electric,—,530,Automatic,Electric,64 kWh,160,6,Yes,Yes,—,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,30.00 Lakh,Pending,—,—,200 PS,5,—,No,200,"3 Years / 1,00,000 km",LED,200 PS,250 Nm,EV
MG,4 EV,Lux,30,Upcoming 2026,Hatchback,Electric,—,530,Automatic,Electric,64 kWh,160,6,Yes,Yes,—,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,30.00 Lakh,Pending,—,—,200 PS,5,—,No,200,"3 Years / 1,00,000 km",LED,200 PS,250 Nm,EV
MG,HS PHEV,Excite,30,Upcoming 2028,SUV,Hybrid,—,—,Automatic,Hybrid,—,190,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,30.00 Lakh,Pending,—,—,—,5,1490,Yes,258,"3 Years / 1,00,000 km",LED,258 PS,370 Nm,37 L
MG,HS PHEV,Essence,30,Upcoming 2028,SUV,Hybrid,—,—,Automatic,Hybrid,—,190,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,30.00 Lakh,Pending,—,—,—,5,1490,Yes,258,"3 Years / 1,00,000 km",LED,258 PS,370 Nm,37 L
MG,MIFA 9,Elite,100,Upcoming 2026,MPV,Electric,—,430,Automatic,Electric,90 kWh,180,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leather,AA/CarPlay,1.00 Cr,Pending,—,—,245 PS,7,—,No,245,"3 Years / 1,00,000 km",LED,245 PS,350 Nm,EV
MG,MIFA 9,Luxury,100,Upcoming 2026,MPV,Electric,—,430,Automatic,Electric,90 kWh,180,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leather,AA/CarPlay,1.00 Cr,Pending,—,—,245 PS,7,—,No,245,"3 Years / 1,00,000 km",LED,245 PS,350 Nm,EV
MG,MIFA 9,Premium,100,Upcoming 2026,MPV,Electric,—,430,Automatic,Electric,90 kWh,180,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leather,AA/CarPlay,1.00 Cr,Pending,—,—,245 PS,7,—,No,245,"3 Years / 1,00,000 km",LED,245 PS,350 Nm,EV
MG,5 EV,Expected,25,Upcoming 2026,Sedan,Electric,—,400,Automatic,Electric,61 kWh,185,6,Yes,Yes,—,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,25.00 Lakh,Pending,—,—,156 PS,5,—,No,156,"3 Years / 1,00,000 km",LED,156 PS,280 Nm,EV
MG,Starlight 560,Expected,20,Upcoming 2026,SUV,Hybrid/Electric,—,1000+,Automatic,Hybrid/Electric,—,180,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,20.00 Lakh,Pending,—,—,—,5,—,Yes,197,"3 Years / 1,00,000 km",LED,197 PS,230 Nm,—
MG,7,Expected,30,Upcoming 2026,Sedan,2.0L Turbo Petrol,14,—,Automatic,Petrol,—,230,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leather,AA/CarPlay,30.00 Lakh,Pending,—,—,—,5,1998,Yes,261,"3 Years / 1,00,000 km",LED,261 PS,405 Nm,65 L
MG,ZS EV,Facelift,18,Upcoming 2027,SUV,Electric,—,461,Automatic,Electric,50.3 kWh,140,6,Yes,Yes,—,360° Cam,Premium,"10.1""",Panoramic,Auto,Leatherette,AA/CarPlay,18.00 Lakh,Pending,—,—,176 PS,5,—,No,176,"3 Years / 1,00,000 km",LED,176 PS,280 Nm,EV
MG,S5,Expected,20,Upcoming 2029,SUV,Electric,—,400,Automatic,Electric,—,160,6,Yes,Yes,—,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,20.00 Lakh,Pending,—,—,—,5,—,No,—,"3 Years / 1,00,000 km",LED,—,—,EV
MG,Binguo EV,Expected,10,Upcoming 2026,Hatchback,Electric,—,333,Automatic,Electric,31.9 kWh,130,2,Yes,No,—,Cam+Sensor,Premium,"10.25""",No,Auto,Fabric,AA/CarPlay,10.00 Lakh,Pending,—,—,68 PS,4,—,No,68,"3 Years / 1,00,000 km",LED,68 PS,150 Nm,EV
MG,Maxus D7,Expected,30,Upcoming 2026,SUV,2.0L Diesel,12,—,Automatic,Diesel,—,180,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,30.00 Lakh,Pending,—,—,—,7,1996,Yes,215,"3 Years / 1,00,000 km",LED,215 PS,480 Nm,75 L
MG,Euniq 7,Expected,60,Upcoming 2026,MPV,Hydrogen/Electric,—,600,Automatic,Electric,—,160,6,Yes,Yes,—,360° Cam,Premium,"12.3""",Panoramic,Auto,Leather,AA/CarPlay,60.00 Lakh,Pending,—,—,—,7,—,No,—,"3 Years / 1,00,000 km",LED,—,—,EV
MG,Marvel R,Expected,25,Upcoming 2026,SUV,Electric,—,400,Automatic,Electric,70 kWh,200,6,Yes,Yes,—,360° Cam,Premium,"19.4""",Panoramic,Auto,Leather,AA/CarPlay,25.00 Lakh,Pending,—,—,288 PS,5,—,No,288,"3 Years / 1,00,000 km",LED,288 PS,665 Nm,EV
MG,eMG6,Expected,30,Upcoming 2026,Sedan,Hybrid,—,—,Automatic,Hybrid,—,200,6,Yes,Yes,—,360° Cam,Premium,"10.1""",Panoramic,Auto,Leatherette,AA/CarPlay,30.00 Lakh,Pending,—,—,—,5,1490,Yes,305,"3 Years / 1,00,000 km",LED,305 PS,480 Nm,35 L
MG,eRX5,Expected,25,Upcoming 2026,SUV,Electric,—,425,Automatic,Electric,48.3 kWh,150,6,Yes,Yes,—,360° Cam,Premium,"10.4""",Panoramic,Auto,Leatherette,AA/CarPlay,25.00 Lakh,Pending,—,—,116 PS,5,—,No,116,"3 Years / 1,00,000 km",LED,116 PS,255 Nm,EV
MG,One SUV,Expected,13,Upcoming 2026,SUV,1.5L Turbo Petrol,15-20,—,Automatic,Petrol,—,190,6,Yes,Yes,—,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,13.00 Lakh,Pending,—,—,—,5,1498,Yes,150,"3 Years / 1,00,000 km",LED,150 PS,250 Nm,50 L
MG,eHS,Expected,30,Upcoming 2026,SUV,Hybrid,20,52,Automatic,Hybrid,16.6 kWh,210,6,Yes,Yes,—,360° Cam,Premium,"10.1""",Panoramic,Auto,Leatherette,AA/CarPlay,30.00 Lakh,Pending,—,4-8 Hours,—,5,1490,Yes,258,"3 Years / 1,00,000 km",LED,258 bhp,370 Nm,37 L
MG,Hector Facelift,Style,11.99,2025,SUV,1.5L Turbo Petrol,Dec-14,—,Manual,Petrol,—,190,6,Yes,Yes,—,360° Cam,Premium,"14""",Panoramic,Auto,Leatherette,AA/CarPlay,11.99 Lakh,Pending,—,—,—,5,1451,Yes,143,"3 Years / 1,00,000 km",LED,143 PS,250 Nm,60 L
JSW,iCar V23,RWD,20,Upcoming 2026,SUV,Electric,—,401,Automatic,Electric,59.93 kWh,140,6,Yes,Yes,—,360° Cam,Premium,"15.4""",No,Auto,Leatherette,AA/CarPlay,20.00 Lakh,Pending,0.5 h,10.5 h,136 PS,5,—,No,136,"3 Years / 1,00,000 km",LED,136 PS,180 Nm,EV
JSW,iCar V23,AWD,25,Upcoming 2026,SUV,ad,—,510,Automatic,Electric,81.76 kWh,140,6,Yes,Yes,—,360° Cam,Premium,"15.4""",No,Auto,Leatherette,AA/CarPlay,25.00 Lakh,Pending,0.5 h,14 h,211 PS,5,—,No,211,"3 Years / 1,00,000 km",LED,211 PS,292 Nm,EV
JSW,Jetour T2,2.0L Petrol,27,Upcoming 2026,SUV,2.0L Turbo Petrol,10,—,Automatic,Petrol,—,180,6,Yes,Yes,—,360° Cam,Premium,"15.6""",Panoramic,Auto,Leatherette,AA/CarPlay,27.00 Lakh,Pending,—,—,—,5,1998,Yes,251,"3 Years / 1,00,000 km",LED,251 PS,390 Nm,70 L
JSW,Jetour T2,i-DM PHEV,45,Upcoming 2026,SUV,Hybrid,15,130,Automatic,Hybrid,26.7 kWh,180,6,Yes,Yes,—,360° Cam,Premium,"15.6""",Panoramic,Auto,Leatherette,AA/CarPlay,45.00 Lakh,Pending,0.5 h,—,221 bhp,5,1498,Yes,221,"3 Years / 1,00,000 km",LED,221 bhp,390 Nm,70 L
Chery,Tiggo 8,Pro Max,30,Upcoming 2026,SUV,2.0L Turbo Petrol,12,—,Automatic,Petrol,—,200,7,Yes,Yes,5★,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,30.00 Lakh,Pending,—,—,—,7,1998,Yes,245,"3 Years / 1,00,000 km",LED,180 kW,375 Nm,57 L
Chery,Tiggo 8,PHEV,35,Upcoming 2026,SUV,Hybrid,15,95,Automatic,Hybrid,18.4 kWh,200,7,Yes,Yes,5★,360° Cam,Premium,"15.6""",Panoramic,Auto,Leatherette,AA/CarPlay,35.00 Lakh,Pending,—,—,279 PS,7,1498,Yes,279,"3 Years / 1,00,000 km",LED,279 PS,365 Nm,60 L
MG,Marvel X,EV,30,Upcoming 2026,SUV,Electric,—,400,Automatic,Electric,52.5 kWh,170,6,Yes,Yes,—,360° Cam,Premium,"19.4""",Panoramic,Auto,Leatherette,AA/CarPlay,30.00 Lakh,Pending,0.6 h,8 h,186 PS,5,—,No,186,"3 Years / 1,00,000 km",LED,186 PS,410 Nm,EV
JSW,Rox 01,7-Seater,—,Upcoming 2026,SUV,Hybrid,17,1115,Automatic,Hybrid,56.01 kWh,190,6,Yes,Yes,5★,360° Cam,Premium,"15.7""",Panoramic,Auto,Leather,AA/CarPlay,—,Pending,—,8.6 h,350 kW,7,1499,Yes,470,—,LED,470 PS,740 Nm,70 L
Jaecoo,J5 EV,Premium,—,Upcoming 2026,SUV,Electric,—,402,Automatic,Electric,58.9 kWh,174,7,Yes,Yes,—,360° Cam,Premium,"13.2""",Panoramic,Auto,Leatherette,AA/CarPlay,—,Pending,28 mins,6.5 h,155 kW,5,—,No,211,8 Years / Unlimited km,LED,211 PS,288 Nm,EV
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes-Benz,A-Class Limousine,A 200,45.93,2021,Sedan,1.3L Turbo Petrol,17.5,—,Automatic,Petrol,—,230,7,Yes,Yes,5★,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,45.93 Lakh,Pending,—,—,—,5,1332,Yes,163,"3 Years / 1,00,000 km",LED,163 PS,270 Nm,43 L
Mercedes-Benz,A-Class Limousine,A 200d,45.93,2021,Sedan,2.0L Turbo Diesel,21.35,—,Automatic,Diesel,—,227,7,Yes,Yes,5★,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,45.93 Lakh,Pending,—,—,—,5,1950,Yes,150,"3 Years / 1,00,000 km",LED,150 PS,320 Nm,43 L
