Company,Model Name,Variant,Price,Launch year,Car type,Engine,Mileage,Range,Transmission type,Fuel type,Battery capacity,Top speed,Airbags count,"ABS, EBD",ADAS features,NCAP rating,Parking sensors/camera,Infotainment system,Touchscreen size,Sunroof,AC type,Seat material,Connectivity,Ex-showroom price,Car images,Charging Time DC,Charging Time AC,Electric Motor Power,Seating capacity,Engine (cc),Turbo,Horsepower (est.),Warranty,Headlight,Power,Torque,Fuel Tank Capacity
Mahindra,XUV 7XO,AX7 Diesel AT,21.99,2026,SUV,2.2L mHawk Diesel Turbo,16.5,,AT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Dual Zone Climate Control,Leatherette,Android Auto & Apple CarPlay (Wireless),21.99,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,7,2179,Yes,185 PS,"3 Years / 1,00,000 km",Full LED,185 PS / 136 kW,420 Nm,60
Mahindra,XUV 7XO,AX7T AT,22.49,2026,SUV,2.0L mStallion TGDi Petrol Turbo,14.5,,AT,Petrol,,200,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD, TJA)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),22.49,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,7,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,60
Mahindra,XUV 7XO,AX7T Diesel,21.99,2026,SUV,2.2L mHawk Diesel Turbo,16.5,,MT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD, TJA)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),21.99,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,7,2179,Yes,185 PS,"3 Years / 1,00,000 km",Full LED,185 PS / 136 kW,420 Nm,60
Mahindra,XUV 7XO,AX7T Diesel AT,22.99,2026,SUV,2.2L mHawk Diesel Turbo,16.5,,AT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD, TJA)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),22.99,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,7,2179,Yes,185 PS,"3 Years / 1,00,000 km",Full LED,185 PS / 136 kW,420 Nm,60
Mahindra,XUV 7XO,AX7T 6Str AT,22.99,2026,SUV,2.0L mStallion TGDi Petrol Turbo,14.5,,AT,Petrol,,200,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD, TJA)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),22.99,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,6,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,60
Mahindra,XUV 7XO,AX7T 6Str Diesel,22.49,2026,SUV,2.2L mHawk Diesel Turbo,16.5,,MT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD, TJA)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),22.49,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,6,2179,Yes,185 PS,"3 Years / 1,00,000 km",Full LED,185 PS / 136 kW,420 Nm,60
Mahindra,XUV 7XO,AX7T 6Str Diesel AT,23.49,2026,SUV,2.2L mHawk Diesel Turbo,16.5,,AT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD, TJA)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),23.49,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,6,2179,Yes,185 PS,"3 Years / 1,00,000 km",Full LED,185 PS / 136 kW,420 Nm,60
Mahindra,XUV 7XO,AX7T Diesel AWD AT,23.99,2026,SUV,2.2L mHawk Diesel Turbo,16.5,,AT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD, TJA)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),23.99,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,7,2179,Yes,185 PS,"3 Years / 1,00,000 km",Full LED,185 PS / 136 kW,420 Nm,60
Mahindra,XUV 7XO,AX7L AT,23.49,2026,SUV,2.0L mStallion TGDi Petrol Turbo,14.5,,AT,Petrol,,200,7,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD, TJA, NVS)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Quad Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),23.49,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,7,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,60
Mahindra,XUV 7XO,AX7L Diesel,23.49,2026,SUV,2.2L mHawk Diesel Turbo,16.5,,MT,Diesel,,180,7,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD, TJA, NVS)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Quad Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),23.49,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,7,2179,Yes,185 PS,"3 Years / 1,00,000 km",Full LED,185 PS / 136 kW,420 Nm,60
Mahindra,XUV 7XO,AX7L Diesel AT,23.99,2026,SUV,2.2L mHawk Diesel Turbo,16.5,,AT,Diesel,,180,7,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD, TJA, NVS)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Quad Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),23.99,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,7,2179,Yes,185 PS,"3 Years / 1,00,000 km",Full LED,185 PS / 136 kW,420 Nm,60
Mahindra,XUV 7XO,AX7L 6Str AT,23.99,2026,SUV,2.0L mStallion TGDi Petrol Turbo,14.5,,AT,Petrol,,200,7,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD, TJA, NVS)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Quad Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),23.99,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,6,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,60
Mahindra,XUV 7XO,AX7L 6Str Diesel AT,24.49,2026,SUV,2.2L mHawk Diesel Turbo,16.5,,AT,Diesel,,180,7,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD, TJA, NVS)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Quad Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),24.49,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,6,2179,Yes,185 PS,"3 Years / 1,00,000 km",Full LED,185 PS / 136 kW,420 Nm,60
Mahindra,XUV 7XO,AX7L Diesel AWD AT,24.92,2026,SUV,2.2L mHawk Diesel Turbo,16.5,,AT,Diesel,,180,7,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD, TJA, NVS)",5 Stars (Expected – Global NCAP),Front + Rear PDC + Camera,Mahindra AdrenoX,12.3 inch,Panoramic Sunroof,Quad Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),24.92,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,7,2179,Yes,185 PS,"3 Years / 1,00,000 km",Full LED,185 PS / 136 kW,420 Nm,60
Mahindra,Scorpio N,Z2 E,13.49,2022,SUV,2.0L mStallion TGDi Petrol Turbo,14.19,,MT,Petrol,,200,2,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,8 inch,No,Manual AC,Fabric,Android Auto & Apple CarPlay (Wired),13.49,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,1997,Yes,200 PS,"3 Years / 1,00,000 km",Halogen,200 PS / 147 kW,380 Nm,57.5
Mahindra,Scorpio N,Z2 Diesel E,13.99,2022,SUV,2.2L mHawk Diesel Turbo,15.07,,MT,Diesel,,180,2,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,8 inch,No,Manual AC,Fabric,Android Auto & Apple CarPlay (Wired),13.99,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Halogen,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z4 E,15.1,2022,SUV,2.0L mStallion TGDi Petrol Turbo,14.19,,MT,Petrol,,200,6,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,8 inch,No,Manual AC,Fabric,Android Auto & Apple CarPlay (Wired),15.1,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,1997,Yes,200 PS,"3 Years / 1,00,000 km",Projector + LED DRL,200 PS / 147 kW,380 Nm,57.5
Mahindra,Scorpio N,Z4 Diesel E,15.5,2022,SUV,2.2L mHawk Diesel Turbo,15.07,,MT,Diesel,,180,6,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,8 inch,No,Manual AC,Fabric,Android Auto & Apple CarPlay (Wired),15.5,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Projector + LED DRL,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z4 Diesel E 4x4,17.58,2022,SUV,2.2L mHawk Diesel Turbo,15.07,,MT,Diesel,,180,6,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,8 inch,No,Manual AC,Fabric,Android Auto & Apple CarPlay (Wired),17.58,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Projector + LED DRL,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z4 AT,16.65,2022,SUV,2.0L mStallion TGDi Petrol Turbo,13.81,,AT,Petrol,,200,6,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,8 inch,No,Manual AC,Fabric,Android Auto & Apple CarPlay (Wired),16.65,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,1997,Yes,200 PS,"3 Years / 1,00,000 km",Projector + LED DRL,200 PS / 147 kW,380 Nm,57.5
Mahindra,Scorpio N,Z4 Diesel AT,17.1,2022,SUV,2.2L mHawk Diesel Turbo,14.68,,AT,Diesel,,180,6,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,8 inch,No,Manual AC,Fabric,Android Auto & Apple CarPlay (Wired),17.1,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Projector + LED DRL,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z6 Diesel,16.5,2022,SUV,2.2L mHawk Diesel Turbo,15.07,,MT,Diesel,,180,6,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,8 inch,No,Auto AC,Fabric,Android Auto & Apple CarPlay (Wired),16.5,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z6 Diesel AT,18.11,2022,SUV,2.2L mHawk Diesel Turbo,14.68,,AT,Diesel,,180,6,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,8 inch,No,Auto AC,Fabric,Android Auto & Apple CarPlay (Wired),18.11,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8 Select,16.84,2022,SUV,2.0L mStallion TGDi Petrol Turbo,14.19,,MT,Petrol,,200,6,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,8 inch,Electric Sunroof,Auto AC,Leatherette,Android Auto & Apple CarPlay (Wired),16.84,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,57.5
Mahindra,Scorpio N,Z8 Select Diesel,17.8,2022,SUV,2.2L mHawk Diesel Turbo,15.07,,MT,Diesel,,180,6,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,8 inch,Electric Sunroof,Auto AC,Leatherette,Android Auto & Apple CarPlay (Wired),17.8,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8 Select AT,18.26,2022,SUV,2.0L mStallion TGDi Petrol Turbo,13.81,,AT,Petrol,,200,6,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,8 inch,Electric Sunroof,Auto AC,Leatherette,Android Auto & Apple CarPlay (Wired),18.26,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,57.5
Mahindra,Scorpio N,Z8 Select Diesel AT,18.75,2022,SUV,2.2L mHawk Diesel Turbo,14.68,,AT,Diesel,,180,6,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,8 inch,Electric Sunroof,Auto AC,Leatherette,Android Auto & Apple CarPlay (Wired),18.75,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8 Diesel,18.86,2022,SUV,2.2L mHawk Diesel Turbo,15.07,,MT,Diesel,,180,6,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Electric Sunroof,Auto Climate Control,Leatherette,Android Auto & Apple CarPlay (Wireless),18.86,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8 Diesel AT,20,2022,SUV,2.2L mHawk Diesel Turbo,14.68,,AT,Diesel,,180,6,Yes (ABS + EBD),No,5 Stars (Global NCAP 2022),Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Electric Sunroof,Auto Climate Control,Leatherette,Android Auto & Apple CarPlay (Wireless),20,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8T,19.43,2022,SUV,2.0L mStallion TGDi Petrol Turbo,14.19,,MT,Petrol,,200,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Electric Sunroof,Dual Zone Climate Control,Leatherette,Android Auto & Apple CarPlay (Wireless),19.43,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,57.5
Mahindra,Scorpio N,Z8T Diesel,19.99,2022,SUV,2.2L mHawk Diesel Turbo,15.07,,MT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Electric Sunroof,Dual Zone Climate Control,Leatherette,Android Auto & Apple CarPlay (Wireless),19.99,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8T AT,20.5,2022,SUV,2.0L mStallion TGDi Petrol Turbo,13.81,,AT,Petrol,,200,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Electric Sunroof,Dual Zone Climate Control,Leatherette,Android Auto & Apple CarPlay (Wireless),20.5,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,57.5
Mahindra,Scorpio N,Z8T Diesel AT,21,2022,SUV,2.2L mHawk Diesel Turbo,14.68,,AT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Electric Sunroof,Dual Zone Climate Control,Leatherette,Android Auto & Apple CarPlay (Wireless),21,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8T Diesel 4x4,21.5,2022,SUV,2.2L mHawk Diesel Turbo,15.07,,MT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Electric Sunroof,Dual Zone Climate Control,Leatherette,Android Auto & Apple CarPlay (Wireless),21.5,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8T Diesel 4x4 AT,22.5,2022,SUV,2.2L mHawk Diesel Turbo,14.68,,AT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Electric Sunroof,Dual Zone Climate Control,Leatherette,Android Auto & Apple CarPlay (Wireless),22.5,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8L,20.33,2022,SUV,2.0L mStallion TGDi Petrol Turbo,14.19,,MT,Petrol,,200,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),20.33,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,57.5
Mahindra,Scorpio N,Z8L 6 Str,21.6,2022,SUV,2.0L mStallion TGDi Petrol Turbo,14.19,,MT,Petrol,,200,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),21.6,/assets/vehicle_images/mahindra/Scorpio N.png,,,,6,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,57.5
Mahindra,Scorpio N,Z8L Diesel,21,2022,SUV,2.2L mHawk Diesel Turbo,15.07,,MT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),21,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8L 6 Str Diesel,22,2022,SUV,2.2L mHawk Diesel Turbo,15.07,,MT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),22,/assets/vehicle_images/mahindra/Scorpio N.png,,,,6,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8L AT,21.97,2022,SUV,2.0L mStallion TGDi Petrol Turbo,13.81,,AT,Petrol,,200,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),21.97,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,57.5
Mahindra,Scorpio N,Z8L 6 Str AT,22.49,2022,SUV,2.0L mStallion TGDi Petrol Turbo,13.81,,AT,Petrol,,200,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),22.49,/assets/vehicle_images/mahindra/Scorpio N.png,,,,6,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,57.5
Mahindra,Scorpio N,Z8L Diesel AT,22,2022,SUV,2.2L mHawk Diesel Turbo,14.68,,AT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),22,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8L 6 Str Diesel AT,22.5,2022,SUV,2.2L mHawk Diesel Turbo,14.68,,AT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),22.5,/assets/vehicle_images/mahindra/Scorpio N.png,,,,6,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8L Diesel 4x4,23,2022,SUV,2.2L mHawk Diesel Turbo,15.07,,MT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),23,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8L Diesel 4x4 AT,24.34,2022,SUV,2.2L mHawk Diesel Turbo,14.68,,AT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC, BSD)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Panoramic Sunroof,Dual Zone Climate Control,Leather,Android Auto & Apple CarPlay (Wireless),24.34,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8 Carbon Edition,19.19,2022,SUV,2.0L mStallion TGDi Petrol Turbo,14.19,,MT,Petrol,,200,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Electric Sunroof,Dual Zone Climate Control,Leatherette,Android Auto & Apple CarPlay (Wireless),19.19,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,57.5
Mahindra,Scorpio N,Z8 Carbon Edition Diesel,19.69,2022,SUV,2.2L mHawk Diesel Turbo,15.07,,MT,Diesel,,180,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Electric Sunroof,Dual Zone Climate Control,Leatherette,Android Auto & Apple CarPlay (Wireless),19.69,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2179,Yes,175 PS,"3 Years / 1,00,000 km",Full LED,175 PS / 129 kW,400 Nm,57.5
Mahindra,Scorpio N,Z8 Carbon Edition AT,20.5,2022,SUV,2.0L mStallion TGDi Petrol Turbo,13.81,,AT,Petrol,,200,6,Yes (ABS + EBD),"Level 2 ADAS (FCW, AEB, LDW, ACC)",5 Stars (Global NCAP 2022),Front + Rear PDC + Camera,Mahindra AdrenoX,10.25 inch,Electric Sunroof,Dual Zone Climate Control,Leatherette,Android Auto & Apple CarPlay (Wireless),20.5,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,1997,Yes,200 PS,"3 Years / 1,00,000 km",Full LED,200 PS / 147 kW,380 Nm,57.5
